"Service domain","Address","Service url","Country","Version","# Chains","Status","Scanned Block Height","Balance (POKT)","Stake Type","Output Address","Output Balance (POKT)","Stake Weight","Stake Amount (POKT)","Validator","Jailed","Jailed","Pending Relays","Est. Pending Rewards","Stake From","Missing Blocks","Jailed Blocks","Jailed Until","Unstaking Time"
"blokhub.org","a87ce9d36bb1a613393194b31ab2c28b0e07f3ae","https://val300.blokhub.org:443","Germany","unknown",15,"Staked",74620,0.99,"Custodial","a87ce9d36bb1a613393194b31ab2c28b0e07f3ae",0.99,2.362669816893089,66099,"Yes","No","No",5618,12.1512,74454,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"poktscan.cloud","3ab7d182fcbe67d4604aa512eafc4f85c0a67d33","https://3ab7d182fcbe67d4604aa512eafc4f85c0a67d33.tango.poktscan.cloud:443","United States","BETA-0.9.2",15,"Staked",74620,11.8594,"Custodial","3ab7d182fcbe67d4604aa512eafc4f85c0a67d33",11.8594,2.362669816893089,70701,"Yes","No","No","-","-",73948,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"poktscan.cloud","a347d533118b6aeef8c2c05e560422bc0a48c9bd","https://a347d533118b6aeef8c2c05e560422bc0a48c9bd.tango.poktscan.cloud:443","United States","BETA-0.9.2",15,"Staked",74620,63.3709,"Custodial","a347d533118b6aeef8c2c05e560422bc0a48c9bd",63.3709,2.362669816893089,70701,"Yes","No","No",29335,63.4488,73943,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"poktscan.cloud","c56334a6f216bc60efa04e1fab6cee09d9d1c9f5","https://c56334a6f216bc60efa04e1fab6cee09d9d1c9f5.tango.poktscan.cloud:443","United States","BETA-0.9.2",15,"Staked",74620,181.2015,"Custodial","c56334a6f216bc60efa04e1fab6cee09d9d1c9f5",181.2015,2.362669816893089,70701,"Yes","No","No",8594,18.588,73942,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"zwenighirni.ch","e42eea02b2a9785ffb469a6a1c656f45887d8ee9","https://node-000.nopi2203.zwenighirni.ch:443","Germany","RC-0.9.1.1",5,"Staked",74620,1414.0655,"Custodial","e42eea02b2a9785ffb469a6a1c656f45887d8ee9",1414.0655,2.362669816893089,67111,"Yes","No","No",13319,28.8077,74584,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"poktmarbs.com","9363d4931990bc8b8dfe09921433dcd71067566a","https://node-002.np1.poktmarbs.com:443","United States","RC-0.9.1.1",7,"Staked",74620,1218.0397,"Custodial","9363d4931990bc8b8dfe09921433dcd71067566a",1218.0397,2.362669816893089,75574.9244,"Yes","No","No","-","-",73872,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"cryptonode.tools","b07420f9cec1239a3e0307afcc1b88fad2195318","https://node-007.pokt-06.cryptonode.tools:443","United States","RC-0.9.1.1",15,"Staked",74620,135.8017,"Custodial","b07420f9cec1239a3e0307afcc1b88fad2195318",135.8017,2.362669816893089,64822,"Yes","No","No",112,0.2422,74047,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"pokt.sk","56bc304d007c0b8669f544ed12cf0e90ac5ad441","https://node-033.pokt.sk:443","United States","unknown",15,"Staked",74620,2848.2298,"Custodial","56bc304d007c0b8669f544ed12cf0e90ac5ad441",2848.2298,2.362669816893089,64500,"Yes","No","No",329,0.7116,73914,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"pokt.sk","b3d7b6ba3ec98cc084a0774c91bf983299e5770c","https://node-032.pokt.sk:443","United States","RC-0.9.1.1",15,"Staked",74620,1238.8292,"Custodial","b3d7b6ba3ec98cc084a0774c91bf983299e5770c",1238.8292,2.362669816893089,64500,"Yes","No","No",16551,35.7983,73914,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","0f795cbcbfa1c2fa0be40407fc6883aed0512338","https://pn03108.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,15178.8233,"Custodial","0f795cbcbfa1c2fa0be40407fc6883aed0512338",15178.8233,2.362669816893089,80000,"Yes","No","No","-","-",72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","1c11ea5fd6fba265f3c5405a10cf6991c664d307","https://pn03111.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,14547.8613,"Custodial","1c11ea5fd6fba265f3c5405a10cf6991c664d307",14547.8613,2.362669816893089,80000,"Yes","No","No","-","-",72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","279a0676edbe0edc873bed646e10280e4f043cf1","https://pn03107.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,14847.3688,"Custodial","279a0676edbe0edc873bed646e10280e4f043cf1",14847.3688,2.362669816893089,80000,"Yes","No","No","-","-",72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","28275780b8997dc9ee30ca9304ecbc16f99b0780","https://pn03118.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,14793.1628,"Custodial","28275780b8997dc9ee30ca9304ecbc16f99b0780",14793.1628,2.362669816893089,80000,"Yes","No","No",2604,5.6322,72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","2cf3b51f196ccbebc955edc88cf8535b03520730","https://pn03109.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,15247.2452,"Custodial","2cf3b51f196ccbebc955edc88cf8535b03520730",15247.2452,2.362669816893089,80000,"Yes","No","No","-","-",72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","3db6e6c9e390493bf2e05890c0d5ef1b14eb641f","https://pn03103.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,16305.7738,"Custodial","3db6e6c9e390493bf2e05890c0d5ef1b14eb641f",16305.7738,2.362669816893089,80000,"Yes","No","No","-","-",72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","4249a3daf8783f401fb32875e454e1b448e00b9c","https://pn03104.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,16418.3951,"Custodial","4249a3daf8783f401fb32875e454e1b448e00b9c",16418.3951,2.362669816893089,80000,"Yes","No","No",17,0.0368,72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","5aea8a328ebc1ad0b157e4a4181993a781fdd5fe","https://pn03120.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,10400.2901,"Custodial","5aea8a328ebc1ad0b157e4a4181993a781fdd5fe",10400.2901,2.362669816893089,80000,"Yes","No","No","-","-",72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","5ce8b06f1f0d6b4a06b2014d54c5670f4ee2a447","https://pn03116.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,8382.5118,"Custodial","5ce8b06f1f0d6b4a06b2014d54c5670f4ee2a447",8382.5118,2.362669816893089,80000,"Yes","No","No",2536,5.4851,72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","667f3d0106fe1a6aed0428d0e21950269440f1cc","https://pn03106.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,12785.989,"Custodial","667f3d0106fe1a6aed0428d0e21950269440f1cc",12785.989,2.362669816893089,80000,"Yes","No","No","-","-",72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","87b898babff48ef87825f21c5962ace8097720ca","https://pn03101.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,16686.5392,"Custodial","87b898babff48ef87825f21c5962ace8097720ca",16686.5392,2.362669816893089,80000,"Yes","No","No","-","-",72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","8b1cf97ab52996bf035692aa158722bbfe127052","https://pn03110.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,9815.8202,"Custodial","8b1cf97ab52996bf035692aa158722bbfe127052",9815.8202,2.362669816893089,80000,"Yes","No","No","-","-",72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","a02f9d8473ddd3d5971de56a00eeb3eb953bd31e","https://pn03114.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,12607.4939,"Custodial","a02f9d8473ddd3d5971de56a00eeb3eb953bd31e",12607.4939,2.362669816893089,80000,"Yes","No","No","-","-",72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","a22fc6b54822b0f900932256797568fe72ebc37d","https://pn03102.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,13585.2536,"Custodial","a22fc6b54822b0f900932256797568fe72ebc37d",13585.2536,2.362669816893089,80000,"Yes","No","No",14771,31.9483,72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","bcf0fb1037700351e487901223c8c9f1a3faba82","https://pn03119.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,14907.0933,"Custodial","bcf0fb1037700351e487901223c8c9f1a3faba82",14907.0933,2.362669816893089,80000,"Yes","No","No","-","-",72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","c0d84c8c469a20d0e2baf139818eeb867dc45d41","https://pn03112.bargsystems.com:443","United States","unknown",13,"Staked",74620,16702.2793,"Custodial","c0d84c8c469a20d0e2baf139818eeb867dc45d41",16702.2793,2.362669816893089,80000,"Yes","No","No",6422,13.8902,72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","c14c4c4f276fe86a5ee325e9e1bbab66eab2ca8e","https://pn03105.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,14596.1655,"Custodial","c14c4c4f276fe86a5ee325e9e1bbab66eab2ca8e",14596.1655,2.362669816893089,80000,"Yes","No","No","-","-",72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","df9a367dd3576ba6d2424bea745618496e382245","https://pn03113.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,10172.2546,"Custodial","df9a367dd3576ba6d2424bea745618496e382245",10172.2546,2.362669816893089,80000,"Yes","No","No","-","-",72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","ee63ac78fa36d4fea6b2e64e40b8a31b63ed3364","https://pn03115.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,18128.8807,"Custodial","ee63ac78fa36d4fea6b2e64e40b8a31b63ed3364",18128.8807,2.362669816893089,80000,"Yes","No","No","-","-",72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"bargsystems.com","f1a08d99a3cf5e09abf266312ec729d42652d390","https://pn03117.bargsystems.com:443","United States","RC-0.9.1.1",13,"Staked",74620,15179.8011,"Custodial","f1a08d99a3cf5e09abf266312ec729d42652d390",15179.8011,2.362669816893089,80000,"Yes","No","No",86706,187.5369,72659,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"c0d3r.org","068cd3d08368551ee14e6213d65c3ff55063d3a5","https://val1655150825.c0d3r.org:443","United States","RC-0.9.1.1",15,"Staked",74620,8.4049,"Custodial","068cd3d08368551ee14e6213d65c3ff55063d3a5",8.4049,2.362669816893089,130280,"Yes","No","No",25989,56.2118,73556,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"poktscan.cloud","9ccb13b71ed6b87f5fb0f9556f86520795d2380c","https://9ccb13b71ed6b87f5fb0f9556f86520795d2380c.tango.poktscan.cloud:443","United States","BETA-0.9.2",15,"Staked",74620,0.99,"Custodial","9ccb13b71ed6b87f5fb0f9556f86520795d2380c",0.99,2.362669816893089,80002,"Yes","No","No",6685,14.459,73641,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"poktscan.cloud","a4a53a52ae0aea77797b9ee68b3f6d92366f1552","https://a4a53a52ae0aea77797b9ee68b3f6d92366f1552.tango.poktscan.cloud:443","United States","BETA-0.9.2",15,"Staked",74620,0.98,"Custodial","a4a53a52ae0aea77797b9ee68b3f6d92366f1552",0.98,2.362669816893089,70701,"Yes","No","No",32129,69.492,73943,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","252fe96cbd91bfb3053220a2715587037be0bc50","https://node2025.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,1486.907,"Custodial","252fe96cbd91bfb3053220a2715587037be0bc50",1486.907,2.362669816893089,79997.88,"Yes","No","No",18323,39.6309,74518,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","5214d0e82768c58bb72d8231edc89bd3cbdd321f","https://node1965.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,509.6331,"Custodial","5214d0e82768c58bb72d8231edc89bd3cbdd321f",509.6331,2.362669816893089,79998.28,"Yes","No","No","-","-",74518,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","5ba2c8f027db52ee28c4667797d7eee318bd006f","https://node1955.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,331.1595,"Custodial","5ba2c8f027db52ee28c4667797d7eee318bd006f",331.1595,2.362669816893089,79998.44,"Yes","No","No","-","-",74518,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","6e3f346e07ef63e9900197781831778b98b37d3b","https://node2035.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,1090.6646,"Custodial","6e3f346e07ef63e9900197781831778b98b37d3b",1090.6646,2.362669816893089,79997.72,"Yes","No","No",453,0.9798,74518,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","71a699f14234b800bacd88ea53867c810a104860","https://node1995.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,1033.8067,"Custodial","71a699f14234b800bacd88ea53867c810a104860",1033.8067,2.362669816893089,79998.04,"Yes","No","No","-","-",74518,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","c02ef61c696ef6c35c1538497c59894af97799fd","https://node2005.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,715.0189,"Custodial","c02ef61c696ef6c35c1538497c59894af97799fd",715.0189,2.362669816893089,79998.04,"Yes","No","No","-","-",74518,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","cd3bc625bee93b8854c7da67ea2080d44b03d8a5","https://node1975.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,1009.6281,"Custodial","cd3bc625bee93b8854c7da67ea2080d44b03d8a5",1009.6281,2.362669816893089,79998.36,"Yes","No","No","-","-",74518,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","d880cf0906793f9481fdb8dad26cd006dc8b19cc","https://node1985.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,912.7981,"Custodial","d880cf0906793f9481fdb8dad26cd006dc8b19cc",912.7981,2.362669816893089,79998.2,"Yes","No","No","-","-",74518,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","d9a2e17debf04907dd86aa49399902c54a646714","https://node1435.nodefleet.org:443","United States","unknown",15,"Staked",74620,353.8487,"Custodial","d9a2e17debf04907dd86aa49399902c54a646714",353.8487,2.362669816893089,79998.6,"Yes","No","No",4025,8.7057,74519,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","dcfeef4863b621714c95152fb228ba503b77b88c","https://node1395.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,2017.1602,"Custodial","dcfeef4863b621714c95152fb228ba503b77b88c",2017.1602,2.362669816893089,79998.6,"Yes","No","No","-","-",74519,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","e1bf759f37a224e3834f4fa5ec0e1a0ab688ad9a","https://node1415.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,586.0067,"Custodial","e1bf759f37a224e3834f4fa5ec0e1a0ab688ad9a",586.0067,2.362669816893089,79998.52,"Yes","No","No",4330,9.3654,74519,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","f74db131709fd55aea8ec56d22914006802883bb","https://node2015.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,467.1761,"Custodial","f74db131709fd55aea8ec56d22914006802883bb",467.1761,2.362669816893089,79997.56,"Yes","No","No","-","-",74518,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"cryptonode.tools","9554b4436349c2668f6c238bb10eda2a17d38fd9","https://node-001.pokt-07-a.cryptonode.tools:443","United States","RC-0.9.1.1",15,"Staked",74620,175.0109,"Custodial","9554b4436349c2668f6c238bb10eda2a17d38fd9",175.0109,2.362669816893089,62680,"Yes","No","No",906,1.9596,73003,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"winskitech.com","56761eca4d94e06edf5645ce63a8d3bbc9df76f5","https://node-000.nodes.winskitech.com:443","United States","RC-0.9.1.1",15,"Staked",74620,2294.9555,"Custodial","56761eca4d94e06edf5645ce63a8d3bbc9df76f5",2294.9555,2.362669816893089,135051,"Yes","No","No",1434,3.1016,73887,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"qspider.com","79407c1ccc8427ee2f16c235db915096280e2a8d","https://lenny01.qspider.com:443","United States","RC-0.9.1.1",15,"Staked",74620,12098.2893,"Custodial","79407c1ccc8427ee2f16c235db915096280e2a8d",12098.2893,2.362669816893089,100200,"Yes","No","No","-","-",70765,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"blokhub.org","7e993dd2e22fb15836dff1fab435ed9d3ccbf49b","https://val227.blokhub.org:443","Germany","unknown",15,"Staked",74620,0.99,"Custodial","7e993dd2e22fb15836dff1fab435ed9d3ccbf49b",0.99,2.362669816893089,66099,"Yes","No","No","-","-",74370,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"blokhub.org","9183c42ab90e8a6efffe87ed1d90fb2b858dc06b","https://val256.blokhub.org:443","Germany","unknown",15,"Staked",74620,0.99,"Custodial","9183c42ab90e8a6efffe87ed1d90fb2b858dc06b",0.99,2.362669816893089,66099,"Yes","No","No",26,0.0562,74454,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"blokhub.org","ddf575c8ef6eaf3d6da5df6521fb6d3f793ce8c8","https://val397.blokhub.org:443","United States","unknown",15,"Staked",74620,0.99,"Custodial","ddf575c8ef6eaf3d6da5df6521fb6d3f793ce8c8",0.99,2.362669816893089,66099,"Yes","No","No",3847,8.3207,74611,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"blokhub.org","e94cc2636415cb004061fb2fb4c66753b3df9161","https://val426.blokhub.org:443","United States","unknown",15,"Staked",74620,0.99,"Custodial","e94cc2636415cb004061fb2fb4c66753b3df9161",0.99,2.362669816893089,66099,"Yes","No","No","-","-",74611,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"blokhub.org","1c4b01050dd0b210c65365958fb1acc4646ff5e2","https://val57.blokhub.org:443","Germany","unknown",15,"Staked",74620,0.98,"Custodial","1c4b01050dd0b210c65365958fb1acc4646ff5e2",0.98,2.362669816893089,66099,"Yes","No","No",9143,19.7754,74192,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"blokhub.org","acf5d158ee625f2ab32b45691798e62261b4f204","https://val308.blokhub.org:443","United States","unknown",15,"Staked",74620,0.99,"Custodial","acf5d158ee625f2ab32b45691798e62261b4f204",0.99,2.362669816893089,66099,"Yes","No","No",10481,22.6694,74454,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"winskitech.com","2a00b46451f63f2179c084080a6094b40c7dc3aa","https://node-001.nodes.winskitech.com:443","United States","RC-0.9.1.1",15,"Staked",74620,1895.0725,"Custodial","2a00b46451f63f2179c084080a6094b40c7dc3aa",1895.0725,2.362669816893089,135051,"Yes","No","No",6957,15.0473,73887,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"qspider.com","d772db75fdcf5e9e47ae7e10e0255f3662bc8b0f","https://cliff01.qspider.com:443","United States","RC-0.9.1.1",15,"Staked",74620,3274.3679,"Custodial","d772db75fdcf5e9e47ae7e10e0255f3662bc8b0f",3274.3679,2.362669816893089,150000,"Yes","No","No","-","-",72708,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"fort.software","98c0d566784495a47703aabb7dfaf34925a007f2","https://pocket1.fort.software:443","Germany","RC-0.9.1.1",15,"Staked",74620,1558.0288,"Custodial","98c0d566784495a47703aabb7dfaf34925a007f2",1558.0288,2.362669816893089,71000,"Yes","No","No",9054,19.583,74272,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","061232bae694065fa693405d5c0ba1da7c708c30","https://node1397.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,8574.4768,"Custodial","061232bae694065fa693405d5c0ba1da7c708c30",8574.4768,2.362669816893089,100014,"Yes","No","No","-","-",74519,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","078fe1cd278b51da6d6648edb06bf7c0151db3d8","https://node1398.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,6424.3695,"Custodial","078fe1cd278b51da6d6648edb06bf7c0151db3d8",6424.3695,2.362669816893089,100014,"Yes","No","No","-","-",74519,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","29ee3c54689f6b5ebf8b6ea19a391f4a4e806af9","https://node1399.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,6317.5151,"Custodial","29ee3c54689f6b5ebf8b6ea19a391f4a4e806af9",6317.5151,2.362669816893089,100014,"Yes","No","No","-","-",74519,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","351b82460dfa9bae400bf9af9294d02b8d123426","https://node1402.nodefleet.org:443","United States","unknown",15,"Staked",74620,4792.3542,"Custodial","351b82460dfa9bae400bf9af9294d02b8d123426",4792.3542,2.362669816893089,100014,"Yes","No","No",15,0.0324,74519,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","35f15e6583a1a289459687a055fbb834616c0457","https://node1404.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,9492.2702,"Custodial","35f15e6583a1a289459687a055fbb834616c0457",9492.2702,2.362669816893089,100014,"Yes","No","No",4289,9.2767,74519,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","3cac30191f69368e3c124ecd2e27c7261ebdd6a0","https://node1400.nodefleet.org:443","United States","unknown",15,"Staked",74620,6087.9322,"Custodial","3cac30191f69368e3c124ecd2e27c7261ebdd6a0",6087.9322,2.362669816893089,100014,"Yes","No","No",2540,5.4938,74519,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","99d513012def2a7925cc120e2717a90aadf7546d","https://node1401.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,8045.3225,"Custodial","99d513012def2a7925cc120e2717a90aadf7546d",8045.3225,2.362669816893089,100014,"Yes","No","No","-","-",74519,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","d57bee4c588fd5ec48c49210bb32d2feda61e37e","https://node1396.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,6387.318,"Custodial","d57bee4c588fd5ec48c49210bb32d2feda61e37e",6387.318,2.362669816893089,100014,"Yes","No","No","-","-",74519,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"nodefleet.org","e6cfe192c39920169596daf132839fee95c1d977","https://node1403.nodefleet.org:443","United States","RC-0.9.1.1",15,"Staked",74620,5290.3515,"Custodial","e6cfe192c39920169596daf132839fee95c1d977",5290.3515,2.362669816893089,100014,"Yes","No","No","-","-",74519,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"blokhub.org","7f2edd41723a3eb2ff57ce49534ba49137c63c16","https://val228.blokhub.org:443","Germany","unknown",15,"Staked",74620,0.98,"Custodial","7f2edd41723a3eb2ff57ce49534ba49137c63c16",0.98,2.362669816893089,66099,"Yes","No","No",83333,180.2415,74370,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"blokhub.org","11f16d381e9c71171f4f098fe1530b59a325cc15","https://val37.blokhub.org:443","United States","unknown",15,"Staked",74620,24.5795,"Custodial","11f16d381e9c71171f4f098fe1530b59a325cc15",24.5795,2.362669816893089,66099,"Yes","No","No","-","-",74192,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"blokhub.org","1a7940dfa1efd72445e753cd862f17d425a886a1","https://val52.blokhub.org:443","Germany","unknown",15,"Staked",74620,0.99,"Custodial","1a7940dfa1efd72445e753cd862f17d425a886a1",0.99,2.362669816893089,66099,"Yes","No","No","-","-",74192,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"blokhub.org","48f5f0f23bf11b926bda604bf5f40c30943276c7","https://val149.blokhub.org:443","United States","unknown",15,"Staked",74620,0.99,"Custodial","48f5f0f23bf11b926bda604bf5f40c30943276c7",0.99,2.362669816893089,66099,"Yes","No","No","-","-",74192,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"blokhub.org","5700d5ffc0f6b2c4494637d7a577455501772d03","https://val170.blokhub.org:443","Germany","unknown",15,"Staked",74620,66.3776,"Custodial","5700d5ffc0f6b2c4494637d7a577455501772d03",66.3776,2.362669816893089,66099,"Yes","No","No","-","-",74192,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"blokhub.org","6e1ededd46914cdc5628b4cb1d885629734118ef","https://val204.blokhub.org:443","Germany","unknown",15,"Staked",74620,9.0996,"Custodial","6e1ededd46914cdc5628b4cb1d885629734118ef",9.0996,2.362669816893089,69000,"Yes","No","No","-","-",74452,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"blokhub.org","e70adb03f7af22fe30d0fecfdb0e2b7c0d905eb9","https://val422.blokhub.org:443","Germany","unknown",15,"Staked",74620,0.99,"Custodial","e70adb03f7af22fe30d0fecfdb0e2b7c0d905eb9",0.99,2.362669816893089,66099,"Yes","No","No",4898,10.5939,74611,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"blokhub.org","f53853ad877ede46040a2dcc9f6c6689f4003c5c","https://val444.blokhub.org:443","Germany","unknown",15,"Staked",74620,0.98,"Custodial","f53853ad877ede46040a2dcc9f6c6689f4003c5c",0.98,2.362669816893089,75000,"Yes","No","No",8701,18.8194,74611,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
